timestamp,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint
1.700,1.18281888961792,0.5696221441030502,0.8985337913036346,0.3971666097640991,0.0,0.0,1.0602630972862244,-0.6946918368339539,-0.9112515151500702,-0.32255202531814575,0.0,0.0
1.800,1.2572737336158752,0.6324242576956749,0.7412086874246597,0.39922134578227997,0.0,0.0,1.0580800473690033,-0.6970294415950775,-0.9101172238588333,-0.32257549464702606,0.0,0.0
1.900,1.3317285776138306,0.6952263712882996,0.5838835835456848,0.4012760818004608,0.0,0.0,1.0558969974517822,-0.6993670463562012,-0.9089829325675964,-0.32259896397590637,0.0,0.0
2.000,1.3307291269302368,0.7030001878738403,0.581570565700531,0.38936617970466614,0.0,0.0,1.0608500242233276,-0.6982231140136719,-0.9125000238418579,-0.3315082788467407,0.0,0.0
2.100,1.3373539447784424,0.7066723108291626,0.5819905996322632,0.3706347346305847,0.0,0.0,1.0549176931381226,-0.7045339941978455,-0.909424364566803,-0.33142656087875366,0.0,0.0
2.200,1.3373539447784424,0.7066723108291626,0.5819905996322632,0.3706347346305847,0.0,0.0,1.0725150108337402,-0.6904594302177429,-0.9212630391120911,-0.33362576365470886,0.0,0.0
2.300,1.3485723733901978,0.7093263864517212,0.5803784132003784,0.3350556790828705,0.0,0.0,1.0754328966140747,-0.6921228766441345,-0.9255425930023193,-0.3357989192008972,0.0,0.0
2.400,1.3458209037780762,0.7034083604812622,0.5839552283287048,0.3584769666194916,0.0,0.0,1.0812301635742188,-0.6906228065490723,-0.9312947988510132,-0.337859183549881,0.0,0.0
2.500,1.3485705852508545,0.7005903720855713,0.5887138247489929,0.36916643381118774,0.0,0.0,1.0898499488830566,-0.6859464645385742,-0.9384562969207764,-0.3397285044193268,0.0,0.0
2.600,1.3425426483154297,0.6980765461921692,0.5875290632247925,0.38306277990341187,0.0,0.0,1.0899302959442139,-0.6907472014427185,-0.9413644075393677,-0.3419395983219147,0.0,0.0
2.700,1.3502817153930664,0.6936997175216675,0.5901510119438171,0.37589240074157715,0.0,0.0,1.0927715301513672,-0.6875763535499573,-0.9427747130393982,-0.3418080806732178,0.0,0.0
2.800,1.3449710607528687,0.6956053376197815,0.59220951795578,0.3944380283355713,0.0,0.0,1.1013178825378418,-0.6828625202178955,-0.9498764276504517,-0.34351062774658203,0.0,0.0
2.900,1.3523430824279785,0.6968164443969727,0.5880298018455505,0.36096280813217163,0.0,0.0,1.0920109748840332,-0.6926830410957336,-0.9435994625091553,-0.35076186060905457,0.0,0.0
3.000,1.357919454574585,0.6964418292045593,0.5851730108261108,0.33840981125831604,0.0,0.0,1.0891249179840088,-0.6958922147750854,-0.942172110080719,-0.3508351147174835,0.0,0.0
3.100,1.3599835634231567,0.7029466032981873,0.5871956944465637,0.33319470286369324,0.0,0.0,1.0803455114364624,-0.7055535912513733,-0.9378001093864441,-0.35088470578193665,0.0,0.0
3.200,1.3620290756225586,0.7079085111618042,0.5844271779060364,0.31487777829170227,0.0,0.0,1.0662267208099365,-0.7262448072433472,-0.9352766871452332,-0.3457051217556,0.0,0.0
3.300,1.3625555435816448,0.7097389698028564,0.5835058490435282,0.30911006530125934,0.0,0.0,0.8796820665399234,-0.6728625446557999,-1.0396527548631032,-0.37981243431568146,0.0,0.0
3.400,1.3630820115407307,0.7115694284439087,0.5825845201810201,0.30334235231081647,0.0,0.0,0.6931374122699102,-0.6194802820682526,-1.1440288225809734,-0.41391974687576294,0.0,0.0
3.500,1.363608479499817,0.7133998870849609,0.581663191318512,0.29757463932037354,0.0,0.0,0.506592757999897,-0.5660980194807053,-1.2484048902988434,-0.4480270594358444,0.0,0.0
3.600,1.364134947458903,0.7152303457260132,0.5807418624560038,0.2918069263299306,0.0,0.0,0.3200481037298839,-0.512715756893158,-1.3527809580167134,-0.4821343719959259,0.0,0.0
3.700,1.364661415417989,0.7170608043670654,0.5798205335934957,0.28603921333948773,0.0,0.0,0.13350344945987058,-0.45933349430561066,-1.4571570257345836,-0.5162416845560074,0.0,0.0
3.800,1.3651878833770752,0.7188912630081177,0.5788992047309875,0.2802715003490448,0.0,0.0,-0.05304120481014252,-0.40595123171806335,-1.5615330934524536,-0.5503489971160889,0.0,0.0
3.900,1.3645285765329997,0.7192355295022329,0.579145203034083,0.282272865374883,0.0,0.0,0.13332290699084598,-0.45942029853661853,-1.4567910432815552,-0.5173251032829285,0.0,0.0
